station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;tso005hs;tso010hs;tso020hs
NEU;07.03.2026 14:00;13;12.5;13.4;17.8;16.3;51.7;7.7;3.2;965.3;1022.3;1022.7;;;2;156;1;3.6;7.2;2;7.2;;;0;;519;295;;;;60;0.269;;;
NEU;07.03.2026 15:00;13.5;13;13.8;17.9;17;49;7.6;3;964.9;1021.8;1022.3;;;1.5;124;0.7;2.5;5.4;1.4;5;;;0;;385;299;;;;60;0.197;;;
NEU;07.03.2026 16:00;14.1;13.9;14.6;17.1;16.1;48.8;7.9;3.5;964.7;1021.5;1022.1;;;1.5;191;0.6;2.2;5.4;1.5;5.4;;;0;;236;299;;;;60;0.116;;;
NEU;07.03.2026 17:00;14.2;13.9;14.4;13.7;11.1;50.3;8.1;4;964.7;1021.5;1022.1;;;1.4;236;0.7;2.5;5;1.4;5;;;0;;88;298;;;;30;0.041;;;
NEU;07.03.2026 18:00;12.9;12;14;9.3;8.8;53.5;8;3.7;965;1022;1022.4;;;1;360;0.5;1.8;3.6;1;3.6;;;0;;6;296;;;;0;-0.013;;;
NEU;07.03.2026 19:00;11.6;11.3;11.9;8.7;8.1;53;7.2;2.4;965.3;1022.6;1022.7;;;1.2;45;0.6;2.2;4.3;1.2;4.3;;;0;;0;295;;;;0;-0.012;;;
NEU;07.03.2026 20:00;11.3;10.9;11.5;8.1;7.6;56.6;7.6;3;965.6;1023;1023;;;1.3;51;0.7;2.5;4.7;1.2;4.3;;;0;;0;296;;;;0;-0.007;;;
NEU;07.03.2026 21:00;10.6;10.2;10.9;7.8;7.5;61.5;7.9;3.5;965.9;1023.5;1023.3;;;0.8;0;0.3;1.1;2.9;0.8;2.9;;;0;;0;293;;;;0;-0.02;;;
NEU;07.03.2026 22:00;10.1;9.6;10.3;7.1;6.5;63.4;7.8;3.4;966.1;1023.8;1023.5;;;0.8;225;0.2;0.7;2.9;0.8;2.9;;;0;;0;291;;;;0;-0.022;;;
NEU;07.03.2026 23:00;9.1;8.7;9.8;5.7;5.2;70.7;8.2;4;966.2;1024.1;1023.6;;;1.6;39;0.6;2.2;5.8;1.6;5.8;;;0;;0;299;;;;0;-0.002;;;
NEU;08.03.2026 00:00;8.8;8.5;9.1;5.2;4.4;69.6;7.9;3.5;966.2;1024.1;1023.6;;;1.1;63;0.3;1.1;4;1.1;4;;;0;;0;294;;;;0;-0.005;;;
NEU;08.03.2026 01:00;8.3;7.9;8.8;4.3;4.2;71.8;7.9;3.5;966.3;1024.5;1023.8;;;0.9;360;0.4;1.4;3.2;0.9;3.2;;;0;;0;283;;;;0;-0.013;;;
NEU;08.03.2026 02:00;7.6;7.3;8.2;3.8;3.4;75.4;7.9;3.6;966.5;1024.7;1024;;;0.8;270;0.3;1.1;2.9;0.8;2.9;;;0;;0;281;;;;0;-0.019;;;
NEU;08.03.2026 03:00;7;6.6;7.3;3.6;3.5;78.9;7.9;3.6;966.4;1024.8;1023.9;;;1.1;315;0.6;2.2;4;1.1;4;;;0;;0;284;;;;0;-0.009;;;
NEU;08.03.2026 04:00;6.7;6.2;7.2;3.2;2.5;85.8;8.4;4.4;966.3;1024.8;1023.7;;;1.1;76;0.5;1.8;4;1.1;4;;;0;;0;286;;;;0;-0.004;;;
NEU;08.03.2026 05:00;6.3;6.1;6.7;3;2.9;86.9;8.3;4.3;966.5;1025.1;1024;;;1.9;45;1.1;4;6.8;1.9;6.8;;;0;;0;279;;;;0;-0.007;;;
NEU;08.03.2026 06:00;5.9;5.7;6.3;2.6;2.4;88.9;8.3;4.2;966.8;1025.4;1024.3;;;1.5;56;0.7;2.5;5.4;1.5;5.4;;;0;;0;279;;;;0;-0.013;;;
NEU;08.03.2026 07:00;5.8;5.6;6.1;3.1;2.6;91.5;8.4;4.5;967.1;1025.8;1024.6;;;0.7;90;0.2;0.7;2.5;0.7;2.5;;;0;;32;277;;;;0;0.012;;;
NEU;08.03.2026 08:00;6.6;6.2;7.1;6.3;4.7;87.9;8.6;4.7;967.5;1026;1025;;;1.2;90;0.4;1.4;4.3;1.2;4.3;;;0;;153;277;;;;35;0.059;;;
NEU;08.03.2026 09:00;7.9;7.4;8.4;10.9;9.6;80.9;8.6;4.8;967.7;1026;1025.2;;;2;85;1.2;4.3;7.2;1.9;6.8;;;0;;326;281;;;;60;0.137;;;
NEU;08.03.2026 10:00;9;8.6;9.4;14.7;13.6;77.5;8.9;5.3;967.7;1025.7;1025.2;;;1.8;140;0.9;3.2;6.5;1.8;6.5;;;0;;464;285;;;;60;0.21;;;
NEU;08.03.2026 11:00;10.3;9.7;11.1;16.2;15.9;71.3;9;5.4;967.6;1025.4;1025.1;;;2.1;143;1;3.6;7.6;2;7.2;;;0;;560;291;;;;60;0.268;;;
NEU;08.03.2026 12:00;11.5;10.8;12;17.4;16.8;67.1;9.1;5.6;967.2;1024.7;1024.7;;;2.2;146;1.1;4;7.9;2.1;7.6;;;0;;618;296;;;;60;0.306;;;
NEU;08.03.2026 13:00;13.1;12.6;13.4;19.2;18.2;60.6;9.1;5.7;966.6;1023.6;1024;;;2.4;195;1.2;4.3;8.6;2.3;8.3;;;0;;598;297;;;;60;0.311;;;
NEU;08.03.2026 14:00;13.8;13.2;14.2;18.4;17.1;58;9.2;5.7;966;1022.9;1023.4;;;2.3;194;1.3;4.7;8.3;2.2;7.9;;;0;;542;302;;;;59;0.286;;;
NEU;08.03.2026 15:00;14.3;13.8;14.7;18.6;17.7;56.3;9.2;5.7;965.7;1022.5;1023.1;;;2.3;195;1.2;4.3;8.3;2.2;7.9;;;0;;420;303;;;;59;0.221;;;
NEU;08.03.2026 16:00;14.9;14.6;15.3;18.1;17;51.5;8.7;5;965.4;1022;1022.8;;;2.1;214;0.8;2.9;7.6;2;7.2;;;0;;269;308;;;;60;0.134;;;
NEU;08.03.2026 17:00;14.2;13.8;14.8;14.2;10.9;54.3;8.8;5.1;965.3;1022;1022.7;;;1.3;217;0.5;1.8;4.7;1.3;4.7;;;0;;87;301;;;;33;0.037;;;
NEU;08.03.2026 18:00;13.4;12.9;13.8;9.2;8.6;57.2;8.8;5.1;965.5;1022.4;1022.9;;;1.2;27;0.6;2.2;4.3;1.2;4.3;;;0;;7;298;;;;0;-0.011;;;
NEU;08.03.2026 19:00;12.2;11.6;12.9;8.9;8.4;61.9;8.8;5.2;965.6;1022.8;1023;;;1.3;11;0.5;1.8;4.7;1.3;4.7;;;0;;0;297;;;;0;-0.015;;;
NEU;08.03.2026 20:00;11.9;11.5;12.2;8.4;7.8;62.3;8.6;4.9;965.6;1022.9;1023;;;1.6;45;0.6;2.2;5.8;1.6;5.8;;;0;;0;297;;;;0;-0.013;;;
NEU;08.03.2026 21:00;10.8;10.3;11.3;7.6;7.1;68;8.8;5.1;965.8;1023.3;1023.2;;;1.9;270;0.9;3.2;6.8;1.9;6.8;;;0;;0;293;;;;0;-0.009;;;
NEU;08.03.2026 22:00;10.2;9.8;10.4;6.9;6.5;69.8;8.7;4.9;965.8;1023.5;1023.2;;;1.4;18;0.5;1.8;5;1.4;5;;;0;;0;291;;;;0;-0.016;;;
NEU;08.03.2026 23:00;9.2;8.8;9.8;5.8;5;81.8;9.5;6.2;965.8;1023.7;1023.2;;;1.4;63;0.6;2.2;5;1.4;5;;;0;;0;287;;;;0;-0.016;;;
NEU;09.03.2026 00:00;8.5;8.2;8.6;4.6;4.4;81.3;9;5.5;966;1024;1023.4;;;2.1;45;1.3;4.7;7.6;2.1;7.6;;;0;;0;284;;;;0;-0.009;;;
NEU;09.03.2026 01:00;8.2;7.9;8.4;4.5;4.4;80.5;8.7;5;966.1;1024.3;1023.5;;;1.8;301;0.9;3.2;6.5;1.7;6.1;;;0;;0;284;;;;0;-0.012;;;
NEU;09.03.2026 02:00;7.6;7.1;7.9;4.4;4.2;86.1;9;5.4;966.1;1024.4;1023.5;;;1.3;135;0.6;2.2;4.7;1.3;4.7;;;0;;0;281;;;;0;-0.014;;;
NEU;09.03.2026 03:00;7.1;6.9;7.2;3.8;3.3;88.7;8.9;5.3;965.9;1024.2;1023.3;;;1.4;51;0.7;2.5;5;1.4;5;;;0;;0;279;;;;0;-0.017;;;
NEU;09.03.2026 04:00;6.6;6.2;6.9;3.4;3;88.6;8.6;4.8;965.7;1024.1;1023.1;;;1.5;315;0.5;1.8;5.4;1.5;5.4;;;0;;0;278;;;;0;-0.017;;;
NEU;09.03.2026 05:00;6.1;5.9;6.3;2.8;2.3;91.2;8.6;4.8;965.7;1024.3;1023.1;;;1.3;63;0.7;2.5;4.7;1.3;4.7;;;0;;0;276;;;;0;-0.016;;;
NEU;09.03.2026 06:00;6;5.8;6.1;3;2.8;90.5;8.5;4.5;965.9;1024.5;1023.3;;;0.9;0;0.1;0.4;3.2;0.8;2.9;;;0;;0;276;;;;0;-0.021;;;
NEU;09.03.2026 07:00;6;5.9;6.1;3.8;3.1;90.6;8.5;4.6;966;1024.6;1023.4;;;1;90;0.3;1.1;3.6;1;3.6;;;0;;43;276;;;;0;0.012;;;
NEU;09.03.2026 08:00;6.6;6.1;7;7;5.9;90.8;8.8;5.2;966.3;1024.8;1023.7;;;1.1;104;0.5;1.8;4;1.1;4;;;0;;171;278;;;;54;0.065;;;
NEU;09.03.2026 09:00;7.5;7.1;8;11;8.8;87.1;9;5.5;966.3;1024.6;1023.7;;;1.5;117;0.8;2.9;5.4;1.5;5.4;;;0;;338;281;;;;60;0.14;;;
NEU;09.03.2026 10:00;8.8;8.1;9.4;14.7;13.6;81.4;9.2;5.7;966.2;1024.1;1023.6;;;2.1;101;1.1;4;7.6;2;7.2;;;0;;476;284;;;;60;0.211;;;
NEU;09.03.2026 11:00;10.3;9.5;11.2;16;15.6;70;8.8;5.1;965.7;1023.3;1023.1;;;2.2;119;1.1;4;7.9;2.1;7.6;;;0;;558;290;;;;60;0.267;;;
NEU;09.03.2026 12:00;11.6;10.7;12.5;17.4;16.8;64.5;8.8;5.2;965;1022.3;1022.4;;;2.3;135;1;3.6;8.3;2.2;7.9;;;0;;597;295;;;;60;0.3;;;
NEU;09.03.2026 13:00;12.4;11.7;13.2;19.1;18.1;58.1;8.3;4.3;964;1021.1;1021.4;;;2.3;139;1;3.6;8.3;2.2;7.9;;;0;;613;297;;;;60;0.313;;;
NEU;09.03.2026 14:00;13.7;13.5;13.9;18.3;16.5;50.9;8;3.8;963.3;1020;1020.6;;;2.4;194;1.3;4.7;8.6;2.3;8.3;;;0;;506;297;;;;60;0.273;;;
NEU;09.03.2026 15:00;14.2;13.8;15;19.1;17.9;51.8;8.4;4.5;962.7;1019.3;1020;;;1.8;172;0.8;2.9;6.5;1.8;6.5;;;0;;414;298;;;;60;0.215;;;
NEU;09.03.2026 16:00;14.4;14.1;14.5;18.3;16.9;52.9;8.7;4.9;962.3;1018.8;1019.5;;;1.1;143;0.5;1.8;4;1.1;4;;;0;;272;297;;;;60;0.129;;;
NEU;09.03.2026 17:00;14.5;14.2;14.7;14.9;11.4;51;8.4;4.4;961.9;1018.4;1019.1;;;3.2;63;0.8;2.9;11.5;3.1;11.2;;;0;;111;294;;;;54;0.047;;;
NEU;09.03.2026 18:00;13.2;12.4;14.6;9.1;7.6;51;7.7;3.3;962;1018.8;1019.2;;;3.4;3;1.8;6.5;12.2;3.3;11.9;;;0;;7;293;;;;0;0.013;;;
NEU;09.03.2026 19:00;12.3;11.9;12.8;7.5;7.2;56.2;8;3.8;962.2;1019.2;1019.4;;;4;12;2.3;8.3;14.4;3.9;14;;;0;;0;291;;;;0;0.016;;;
NEU;09.03.2026 20:00;11.5;11;12.4;7.1;6.9;60;8.1;4;962.3;1019.5;1019.6;;;2.4;34;0.7;2.5;8.6;2.4;8.6;;;0;;0;291;;;;0;-0.011;;;
NEU;09.03.2026 21:00;10.6;10.1;11.8;7.3;6.8;65.1;8.3;4.3;962.6;1019.9;1019.9;;;1.9;252;1.1;4;6.8;1.9;6.8;;;0;;0;303;;;;0;0.009;;;
NEU;09.03.2026 22:00;10.6;10.3;10.9;7;6.7;64.8;8.3;4.3;962.6;1019.9;1019.9;;;1.9;333;1.1;4;6.8;1.9;6.8;;;0;;0;291;;;;0;-0.001;;;
NEU;09.03.2026 23:00;9.4;8.8;10;5.4;4.7;69.4;8.2;4.1;962.7;1020.3;1020;;;1.8;9;1;3.6;6.5;1.8;6.5;;;0;;0;284;;;;0;-0.009;;;
NEU;10.03.2026 00:00;8.7;8.2;8.9;4.8;4.3;73.6;8.3;4.2;962.8;1020.6;1020.1;;;1.2;27;0.6;2.2;4.3;1.2;4.3;;;0;;0;290;;;;0;-0.008;;;
NEU;10.03.2026 01:00;8.6;7.9;9.1;6.3;6.1;75.5;8.4;4.4;962.8;1020.7;1020.1;;;1.2;63;0.5;1.8;4.3;1.2;4.3;;;0;;0;321;;;;0;0.004;;;
NEU;10.03.2026 02:00;7.5;7.3;7.9;5.3;5.2;86;8.9;5.4;962.9;1020.9;1020.2;;;1;90;0.5;1.8;3.6;1;3.6;;;0;;0;311;;;;0;0.002;;;
NEU;10.03.2026 03:00;7.5;7.3;7.8;5.2;4.8;85.5;8.9;5.3;962.8;1020.8;1020.1;;;2.1;52;1.1;4;7.6;2.1;7.6;;;0;;0;309;;;;0;0.005;;;
NEU;10.03.2026 04:00;7.1;7;7.3;4.6;4.2;85.8;8.7;4.9;962.7;1020.8;1020;;;1.8;56;0.5;1.8;6.5;1.8;6.5;;;0;;0;301;;;;0;0;;;
NEU;10.03.2026 05:00;6.9;6.7;7;3.7;3.4;85.6;8.5;4.6;962.6;1020.8;1019.9;;;1.8;45;1;3.6;6.5;1.8;6.5;;;0;;0;288;;;;0;-0.003;;;
NEU;10.03.2026 06:00;6.5;6.4;6.7;4.2;3.5;87.9;8.5;4.6;962.8;1021.1;1020.1;;;1.4;49;1;3.6;5;1.3;4.7;;;0;;1;310;;;;0;0.003;;;
NEU;10.03.2026 07:00;7.1;6.8;7.4;6.3;4.9;84.9;8.6;4.8;962.9;1021;1020.2;;;1.6;58;0.9;3.2;5.8;1.6;5.8;;;0;;45;319;;;;0;0.018;;;
NEU;10.03.2026 08:00;7.8;7.3;8.1;8.4;7.4;85.5;9;5.5;962.8;1020.8;1020.1;;;4;73;1.9;6.8;14.4;3.9;14;;;0;;145;308;;;;20;0.064;;;
NEU;10.03.2026 09:00;8;7.7;8.4;10.3;10;83.5;9;5.4;963.2;1021.2;1020.5;;;2.1;129;0.8;2.9;7.6;2;7.2;;;0;;222;313;;;;8;0.103;;;
NEU;10.03.2026 10:00;9.7;9.3;10.1;14.6;13.2;75.3;9.1;5.5;963.3;1020.9;1020.6;;;2;150;1.1;4;7.2;1.9;6.8;;;0;;418;300;;;;43;0.197;;;
NEU;10.03.2026 11:00;11.2;10;11.9;16.3;14.4;67.6;9;5.4;963.2;1020.4;1020.5;;;2.2;193;1.1;4;7.9;2.1;7.6;;;0;;521;301;;;;50;0.26;;;
NEU;10.03.2026 12:00;12.1;10.6;13.3;16.8;14.5;61.6;8.7;4.9;962.9;1020;1020.2;;;4.6;216;1.9;6.8;16.6;4.6;16.6;;;0;;510;308;;;;42;0.268;;;
NEU;10.03.2026 13:00;12.9;12.3;13.7;15.1;14.6;57.8;8.6;4.8;962.6;1019.5;1019.9;;;5;241;2.4;8.6;18;4.8;17.3;;;0;;247;342;;;;0;0.17;;;
NEU;10.03.2026 14:00;13.4;13.2;13.5;14.9;14.3;55;8.5;4.6;962.3;1019.1;1019.6;;;5.7;246;3;10.8;20.5;5.6;20.2;;;0;;213;342;;;;0;0.167;;;
NEU;10.03.2026 15:00;12.9;12.4;13.3;13.4;12.9;59.9;8.9;5.3;962.3;1019.2;1019.6;;;8.8;243;3.8;13.7;31.7;8.5;30.6;;;0;;140;335;;;;0;0.134;;;
NEU;10.03.2026 16:00;13;12.9;13.2;13.4;13.1;62.6;9.4;6;962.2;1019;1019.4;;;6.6;245;3.7;13.3;23.8;6.4;23;;;0;;150;328;;;;0;0.123;;;
NEU;10.03.2026 17:00;11.8;11.3;12.2;11.9;10.9;69;9.6;6.3;962.5;1019.7;1019.8;;;8.7;233;4.2;15.1;31.3;8.7;31.3;;;0;;83;326;;;;0;0.077;;;
NEU;10.03.2026 18:00;10.5;10.2;11.1;9.5;8.6;74.1;9.4;6.1;963.4;1020.8;1020.7;;;9.6;219;4.4;15.8;34.6;9.1;32.8;;;0;;7;343;;;;0;0.046;;;
NEU;10.03.2026 19:00;9.6;9.3;10;8.5;8;82.4;9.9;6.8;964;1021.7;1021.3;;;5.7;246;2.1;7.6;20.5;5.5;19.8;;;0.3;;0;345;;;;0;0.011;;;
NEU;10.03.2026 20:00;9.3;9.1;9.5;7.9;7.8;86.4;10.1;7.2;964.4;1022.1;1021.8;;;3.7;260;1.2;4.3;13.3;3.7;13.3;;;0.1;;0;340;;;;0;0.005;;;
NEU;10.03.2026 21:00;9.4;9.2;9.5;7.7;7.4;84.8;10;6.9;964.5;1022.2;1021.9;;;3.8;262;1.5;5.4;13.7;3.7;13.3;;;0;;0;334;;;;0;0.007;;;
NEU;10.03.2026 22:00;9.4;9.3;9.5;7.6;7.4;84.6;9.9;6.9;964.5;1022.3;1021.9;;;3.1;254;1.5;5.4;11.2;3;10.8;;;0;;0;336;;;;0;0.007;;;
NEU;10.03.2026 23:00;9.3;9.1;9.5;7.8;7.8;85;10;7;964.5;1022.2;1021.9;;;3.9;234;1.7;6.1;14;3.7;13.3;;;0;;0;341;;;;0;0.008;;;
NEU;11.03.2026 00:00;9;8.9;9;7.7;7.4;88.9;10.2;7.2;964.4;1022.2;1021.8;;;2;225;0.9;3.2;7.2;2;7.2;;;0;;0;338;;;;0;0.003;;;
NEU;11.03.2026 01:00;9;8.9;9.2;7.5;7.3;87.8;10.1;7.1;964.3;1022.1;1021.7;;;2.4;233;1;3.6;8.6;2.4;8.6;;;0;;0;333;;;;0;0.004;;;
NEU;11.03.2026 02:00;8.7;8.5;8.8;6.8;6.6;88.6;10;6.9;964.3;1022.2;1021.6;;;2.4;239;1.2;4.3;8.6;2.3;8.3;;;0;;0;314;;;;0;0.004;;;
NEU;11.03.2026 03:00;8.5;8.4;8.6;6.7;6.5;88.5;9.9;6.8;964;1021.9;1021.3;;;2.9;270;1.5;5.4;10.4;2.8;10.1;;;0;;0;319;;;;0;0.005;;;
NEU;11.03.2026 04:00;8.7;8.6;8.9;7;6.8;86.9;9.8;6.7;964.1;1021.9;1021.4;;;3;253;1.1;4;10.8;2.9;10.4;;;0;;0;327;;;;0;0.004;;;
NEU;11.03.2026 05:00;8.7;8.5;8.8;6.9;6.8;86.1;9.7;6.5;964.1;1022;1021.4;;;3.5;247;1.7;6.1;12.6;3.4;12.2;;;0;;0;319;;;;0;0.007;;;
NEU;11.03.2026 06:00;8.6;8.5;8.8;7;6.8;84.8;9.5;6.2;963.9;1021.8;1021.2;;;5.4;270;2.2;7.9;19.4;5.3;19.1;;;0;;1;320;;;;0;0.009;;;
NEU;11.03.2026 07:00;9;8.9;9.1;8;7.7;81.5;9.3;6;963.9;1021.7;1021.2;;;6.4;252;2.1;7.6;23;6.4;23;;;0;;15;340;;;;0;0.032;;;
NEU;11.03.2026 08:00;9.5;9.2;9.7;9.6;8.6;79.7;9.4;6.1;963.9;1021.6;1021.2;;;7.8;226;3.7;13.3;28.1;7.1;25.6;;;0;;117;335;;;;13;0.073;;;
NEU;11.03.2026 09:00;10.3;9.9;10.8;12.6;11.6;76.2;9.5;6.3;964;1021.5;1021.3;;;7.1;231;3.4;12.2;25.6;6.9;24.8;;;0;;279;327;;;;27;0.139;;;
NEU;11.03.2026 10:00;10.8;10.4;11.6;13.4;12.8;73.2;9.5;6.2;963.7;1021.1;1021;;;8.1;231;4;14.4;29.2;7.8;28.1;;;0;;330;315;;;;14;0.172;;;
NEU;11.03.2026 11:00;12.1;11.8;12.4;15.4;14.4;65.8;9.3;5.9;963.2;1020.3;1020.5;;;10.9;228;5.1;18.4;39.2;10.5;37.8;;;0;;429;319;;;;38;0.235;;;
NEU;11.03.2026 12:00;11.8;11.4;12.1;14.1;13.6;64.3;8.9;5.2;962.8;1020;1020.1;;;11.5;231;5.6;20.2;41.4;10.9;39.2;;;0;;340;327;;;;3;0.208;;;
NEU;11.03.2026 13:00;12.1;11.8;12.2;13.6;13;61.9;8.7;5;962;1019;1019.2;;;13.8;233;7.5;27;49.7;13.4;48.2;;;0;;272;335;;;;0;0.2;;;
NEU;11.03.2026 14:00;12;11.6;12.3;13.2;12.7;60.9;8.5;4.7;961.3;1018.3;1018.5;;;11.1;234;6.5;23.4;40;10.8;38.9;;;0;;213;338;;;;0;0.176;;;
NEU;11.03.2026 15:00;11.9;11.7;12.1;12.3;12;60.2;8.4;4.5;960.9;1017.9;1018.1;;;11.2;235;6.1;22;40.3;10.7;38.5;;;0;;134;343;;;;0;0.148;;;
NEU;11.03.2026 16:00;11.5;11.2;11.8;10.6;9.7;64.3;8.7;5;960.7;1017.8;1017.9;;;14.7;247;6.7;24.1;52.9;14.2;51.1;;;0;;58;346;;;;0;0.115;;;
NEU;11.03.2026 17:00;10.5;10;11.2;9.1;8.4;70;8.9;5.3;960.9;1018.2;1018.1;;;14;249;7.1;25.6;50.4;13.3;47.9;;;0;;13;346;;;;0;0.087;;;
NEU;11.03.2026 18:00;9.5;8.6;10.1;8.2;7.6;78;9.2;5.8;961.5;1019;1018.7;;;11.6;241;4.9;17.6;41.8;11.1;40;;;0.1;;1;344;;;;0;0.021;;;
NEU;11.03.2026 19:00;8.6;8.5;8.6;7.7;7.6;90.2;10.1;7.1;962.2;1020;1019.5;;;8.6;239;4.2;15.1;31;8.5;30.6;;;1.1;;0;346;;;;0;0.008;;;
NEU;11.03.2026 20:00;8.3;7.9;8.5;7.5;7;91.5;10;7;962.8;1020.7;1020.1;;;8.3;235;3.8;13.7;29.9;8.1;29.2;;;1.2;;0;344;;;;0;0.006;;;
NEU;11.03.2026 21:00;7.7;7.6;7.8;6.7;6.5;88.3;9.3;5.9;963.1;1021.2;1020.4;;;6.5;245;3;10.8;23.4;6.4;23;;;0;;0;338;;;;0;0.008;;;
NEU;11.03.2026 22:00;7.8;7.7;8;6.7;6.6;86.6;9.2;5.7;963.4;1021.5;1020.7;;;9.7;240;3.6;13;34.9;9.4;33.8;;;0.2;;0;341;;;;0;0.01;;;
NEU;11.03.2026 23:00;7.4;7.1;7.6;6.4;6.1;88.7;9.1;5.6;964;1022.2;1021.3;;;9.9;254;3.7;13.3;35.6;9.7;34.9;;;1;;0;339;;;;0;0.008;;;
NEU;12.03.2026 00:00;6.9;6.8;6.9;5.6;5.5;85.8;8.5;4.7;964.8;1023.1;1022.2;;;4.8;261;2.7;9.7;17.3;4.7;16.9;;;0.1;;0;327;;;;0;0.009;;;
NEU;12.03.2026 01:00;7.1;6.9;7.2;5.8;5.5;85.7;8.6;4.8;965.3;1023.6;1022.7;;;2.3;275;1.2;4.3;8.3;2.3;8.3;;;0;;0;335;;;;0;0.005;;;
NEU;12.03.2026 02:00;7;6.7;7.1;6;5.9;89.7;9;5.4;965.8;1024.1;1023.2;;;3.7;232;1.9;6.8;13.3;3.6;13;;;0.1;;0;333;;;;0;0.005;;;
NEU;12.03.2026 03:00;6.9;6.6;7;5.4;4.5;89.5;8.9;5.3;965.9;1024.3;1023.3;;;3.6;246;1.9;6.8;13;3.5;12.6;;;0;;0;307;;;;0;0.005;;;
NEU;12.03.2026 04:00;6.2;5.3;6.6;3.6;2.8;85.1;8.1;3.9;966.3;1024.9;1023.7;;;3.7;315;1.1;4;13.3;3.6;13;;;0;;0;280;;;;0;-0.003;;;
NEU;12.03.2026 05:00;5.5;5;5.9;2.8;2.6;82.1;7.4;2.7;966.6;1025.3;1024.1;;;5.7;328;2.5;9;20.5;5.6;20.2;;;0;;0;259;;;;0;0;;;
NEU;12.03.2026 06:00;5;4.1;6.2;2.5;2;81.8;7.1;2.1;967;1025.9;1024.5;;;5.4;318;2.6;9.4;19.4;5.3;19.1;;;0;;1;259;;;;0;-0.001;;;
NEU;12.03.2026 07:00;5.4;4.3;7.1;2.3;1.6;78.1;7;1.9;967.4;1026.1;1024.9;;;4.7;324;2;7.2;16.9;4.6;16.6;;;0;;31;255;;;;7;0.03;;;
NEU;12.03.2026 08:00;7.5;7.2;7.7;8;5.1;75.1;7.8;3.3;967.7;1026;1025.2;;;2.7;124;1.1;4;9.7;2.7;9.7;;;0;;245;258;;;;60;0.095;;;
NEU;12.03.2026 09:00;8.1;7.3;8.6;12.7;11.4;69.2;7.5;2.8;967.7;1026;1025.2;;;3;110;1.5;5.4;10.8;2.9;10.4;;;0;;419;263;;;;60;0.178;;;
NEU;12.03.2026 10:00;8.8;8.3;9.4;15.1;14.2;69.2;7.9;3.5;967.8;1025.8;1025.3;;;3.2;173;1.8;6.5;11.5;3.1;11.2;;;0;;567;267;;;;60;0.25;;;
NEU;12.03.2026 11:00;9.3;8.8;9.8;15.4;15.2;58.8;6.9;1.6;967.6;1025.5;1025.1;;;3.1;155;1.7;6.1;11.2;3;10.8;;;0;;658;269;;;;60;0.305;;;
NEU;12.03.2026 12:00;10;9.4;10.6;16.1;15.7;53.2;6.5;1;967.1;1024.9;1024.6;;;3.1;184;1.5;5.4;11.2;3;10.8;;;0;;693;269;;;;60;0.332;;;
NEU;12.03.2026 13:00;10.7;10.3;11.2;17.9;17.5;49.6;6.4;0.6;966.5;1024.1;1024;;;3.5;184;1.7;6.1;12.6;3.4;12.2;;;0;;677;270;;;;60;0.333;;;
NEU;12.03.2026 14:00;11.2;10.6;11.5;17.2;16.2;47.7;6.3;0.5;966;1023.4;1023.4;;;2.7;184;1.5;5.4;9.7;2.6;9.4;;;0;;605;271;;;;60;0.3;;;
NEU;12.03.2026 15:00;11.3;11.1;11.5;17.3;16.7;46;6.2;0.1;965.6;1023;1023;;;2.9;192;1.4;5;10.4;2.8;10.1;;;0;;478;273;;;;60;0.234;;;
NEU;12.03.2026 16:00;11.5;11.4;11.6;16.5;15.7;44.2;6;-0.3;965.2;1022.5;1022.6;;;2.8;201;1.5;5.4;10.1;2.7;9.7;;;0;;318;273;;;;60;0.156;;;
NEU;12.03.2026 17:00;11.2;11.1;11.3;13.2;9.3;44.2;5.9;-0.5;964.9;1022.2;1022.3;;;2.1;217;1.1;4;7.6;2.1;7.6;;;0;;140;272;;;;60;0.058;;;
NEU;12.03.2026 18:00;9.8;9.1;10.9;7;6.3;49.8;6;-0.2;964.6;1022.2;1022;;;3.1;306;1.7;6.1;11.2;3.1;11.2;;;0;;11;267;;;;11;0.009;;;
NEU;12.03.2026 19:00;8.7;7.4;9.4;5.2;4.4;57.3;6.4;0.6;964.7;1022.7;1022.1;;;3;308;1.4;5;10.8;3;10.8;;;0;;0;266;;;;0;0;;;
NEU;12.03.2026 20:00;7.3;7.1;7.5;4;2.8;65.7;6.7;1.3;964.7;1022.9;1022.1;;;1.5;338;0.8;2.9;5.4;1.5;5.4;;;0;;0;266;;;;0;-0.011;;;
NEU;12.03.2026 21:00;6.9;6.7;7.1;4.1;3.7;66.4;6.6;1.1;964.6;1022.9;1022;;;0.8;225;0.1;0.4;2.9;0.8;2.9;;;0;;0;265;;;;0;-0.027;;;
NEU;12.03.2026 22:00;6.1;5.8;6.3;3.1;2.6;70.3;6.6;1.1;964.4;1022.9;1021.8;;;1;270;0.3;1.1;3.6;0.9;3.2;;;0;;0;261;;;;0;-0.022;;;
